"simulation","j","t","S","log_share","P","X1","X2","X3","X4","X5","Z1","Z2","I","outside"
21,2,9,1.41322396157719e-08,-18.0747852341243,1.7930518796945,1,-0.0846742091989034,-0.786393668757118,-0.648572551151643,-1.35058332993404,0.796085041714832,0.901314472961949,100,0.999978082316933
21,3,9,1.33761442544618e-08,-18.129771078165,4.10868284346549,1,1.15192863840424,0.463650770573461,-0.214557894513276,-1.143177844051,0.567103974055499,0.800499058483188,100,0.999978082316933
21,4,9,5.01169163103234e-06,-12.2037151310308,1.63942331951895,1,-1.18931916579089,-0.195529329861212,1.0363802551562,0.572815281564336,0.812988084740937,1.1640501740083,100,0.999978082316933
21,5,9,4.38427738708054e-07,-14.6400489127905,2.64271356759341,1,0.204553701219423,0.0256592267718579,-0.101686477599708,-0.135467749522687,0.20464243227616,0.889778315240166,100,0.999978082316933
21,6,9,7.68779148851962e-08,-16.3810252764095,6.05602212481545,1,1.11803053582825,1.69075483341254,1.08766686501991,0.512154134763431,0.530958991264924,1.22612747938161,100,0.999978082316933
21,7,9,2.69168318099508e-07,-15.1279070172591,2.05516521716028,1,0.297611857204147,-0.449445649114128,0.152589933276466,-1.43127795215338,0.000648419838398695,1.08942620815877,100,0.999978082316933
21,8,9,4.43744479330513e-07,-14.6279950192562,2.05822994626727,1,-0.190725377802929,-0.190051251664458,-0.543699411011659,0.08884375589743,0.493998922873288,1.23382824561891,100,0.999978082316933
21,9,9,1.82562980395079e-07,-15.516148707478,2.07682206959531,1,0.0765952057652494,0.00802013538273813,-0.497218183599582,-1.42948951804982,0.169695335207507,0.961978696584769,100,0.999978082316933
21,10,9,1.52155858099832e-05,-11.0931683552983,0.541848611532814,1,-0.899745166689324,-0.503691826089662,-0.0540159379337331,-0.365253925738362,0.484617146663368,0.808466521171274,100,0.999978082316933
21,1,10,1.69978012958461e-07,-15.5875553536221,2.29009525018326,1,0.349777773884827,-0.544326026959354,-0.254115220330196,-0.482741366242855,0.459779251134023,0.857818012784881,100,0.999958610679482
21,2,10,2.79959098039684e-05,-10.4834107467122,4.59782903904547,1,1.10699412955451,0.806684542346606,1.54375211391377,1.21673940810111,0.784749368671328,0.891634889133674,100,0.999958610679482
21,3,10,1.13665531900394e-13,-29.805474799449,2.39223888014087,1,-1.73930822616163,-2.19350729325678,-0.25719469407771,-0.0693661274780233,0.152114410419017,0.602751906340392,100,0.999958610679482
21,4,10,4.03511386842087e-08,-17.0256048322729,2.13271289280999,1,-0.496456067382135,-0.0236976080136955,0.228989423857357,-1.52757355723625,0.853327070130035,0.911934048804003,100,0.999958610679482
21,5,10,4.88508041525376e-09,-19.1370386997409,3.59300136071225,1,-0.16471689484446,0.721476783075347,0.365604061917431,-1.25546065053091,0.921307147946209,0.980678793515359,100,0.999958610679482
21,6,10,1.63635866895776e-07,-15.625580811325,4.08287721215613,1,1.12726220964135,0.866020460237512,0.255940699044417,-1.26382011734279,0.355830033542588,1.03750454425617,100,0.999958610679482
21,7,10,1.74943191447398e-09,-20.1639333318351,4.74807968225673,1,1.15365495988782,1.01832163187822,-0.586055677559624,-1.42455118630975,0.386077546514571,0.921155421159258,100,0.999958610679482
21,8,10,1.18684642737516e-05,-11.3415843463267,2.76458545922994,1,0.139253749121187,0.23830740501539,-0.0559883750665147,1.32187819973622,0.322219377150759,1.01397885314912,100,0.999958610679482
21,9,10,1.13588676084556e-06,-13.6880555348111,0.476321390087444,1,-1.72375746554711,-1.10450597790792,-0.0221294295862581,0.816671229494982,0.538760011084378,0.902409546256999,100,0.999958610679482
21,10,10,8.46003464704741e-09,-18.5878711777639,3.86323865480336,1,1.56036750147039,0.0806416505660804,-0.586722958529978,-1.87040843061013,0.146748642204329,1.26305919318928,100,0.999958610679482
22,1,1,2.74804269653409e-08,-17.4097867725639,1.87633067553458,1,0.437727747328845,-1.18560578773402,-1.66943176415299,-0.168017647810073,0.710326682543382,0.866609387773831,100,0.999994940175983
22,2,1,1.45054646903486e-06,-13.4435651374981,4.49022235408084,1,0.274807025365753,1.49078679658672,1.16264088901499,0.504694402626219,0.883650742471218,0.790008256143579,100,0.999994940175983
22,3,1,9.3720015532435e-09,-18.4855340907317,3.06648670235875,1,0.65646235208174,-0.557839815346236,-0.865107128596049,-0.0564746478565193,0.946441339561716,1.11323577370703,100,0.999994940175983
22,4,1,9.42840025531278e-08,-16.1769492460488,2.48986052849759,1,0.22837122723704,-0.207640279846886,-0.814638438983415,-0.23612005766619,0.715448337374255,1.00003451119365,100,0.999994940175983
22,5,1,1.79877843588423e-08,-17.8335678963293,2.5387063935253,1,-0.649833023905462,0.642606600279239,-0.759289427251368,-1.12638267129485,0.312029452063143,1.16057817371875,100,0.999994940175983
22,6,1,4.75537778204218e-07,-14.5588144488496,4.82070684270655,1,0.699273395289147,1.29303808790998,0.842780151604987,0.66480198935219,0.870818898780271,1.04991810355901,100,0.999994940175983
22,7,1,1.46604119950277e-06,-13.4329397917136,2.3005495098827,1,-0.485353154682314,0.154001864433283,-0.0864391210584328,0.667499249743432,0.751789985457435,1.05849178555287,100,0.999994940175983
22,8,1,5.31348442483735e-08,-16.7504278635328,3.60193222442303,1,0.759377399949073,0.472513201920366,-1.03709716336143,-0.0446974506954229,0.107918315101415,1.2353316775613,100,0.999994940175983
22,9,1,1.43713624247068e-06,-13.4528530851764,6.76192867689412,1,2.08249024635177,1.41286007502478,1.55444583678069,1.83941179091866,0.993297810666263,1.12395792732958,100,0.999994940175983
22,10,1,2.8303268140977e-08,-17.3802834971146,2.36955157097979,1,0.438216618941553,-0.13528945088529,-1.88006337628629,-1.01328732692172,0.509490210330114,0.799080733560608,100,0.999994940175983
22,1,2,2.97359214820169e-07,-15.0282738755704,0.283252212342369,1,0.110913925691394,-2.13162008761212,-1.54213166662618,-0.734714759076831,0.409455068409443,0.934056906532036,100,0.999948925411356
22,2,2,4.1050547807369e-07,-14.7058254873689,2.94507037850064,1,0.377729952344858,0.245520495792302,0.139734345143131,-0.479667554570775,0.447141056414694,0.92219527713311,100,0.999948925411356
22,3,2,2.94857441787437e-08,-17.3393078626879,4.54475668750282,1,0.570621663189492,0.792833203284063,0.545417531768965,0.261865148132512,0.939834750490263,1.37550387887707,100,0.999948925411356
22,4,2,8.10716866754287e-09,-18.6304660700906,6.58121520689389,1,1.63498737711845,2.23284570492199,0.323874074968809,-0.414239496037532,0.815731787355617,1.18287434275858,100,0.999948925411356
22,5,2,5.80374565674399e-06,-12.056955970073,1.90172796782524,1,-0.0701093467543811,-0.0960278386153454,-0.469238544803857,0.43192442478632,0.118091463111341,1.11701153314555,100,0.999948925411356
22,6,2,1.96469359731633e-06,-13.1401231790273,3.58076628573433,1,0.506394195185157,1.03187709468772,0.640413998024882,-0.527927179428282,0.0297865895554423,1.16890398542917,100,0.999948925411356
22,7,2,5.91475619050755e-08,-16.6431793903276,5.0522000186077,1,2.01655182190851,0.801460948652775,-0.0435173277248513,-0.611108857575517,0.101523464312777,1.330069881834,100,0.999948925411356
22,8,2,2.03896876434775e-09,-20.010770588682,3.86929270222428,1,-0.102498564206076,0.715474030566531,-0.821175230703034,0.0636380776001517,0.795187939656898,0.823954791856099,100,0.999948925411356
22,9,2,1.31184539806426e-11,-25.0569501003042,3.37369090441045,1,-0.939961304056379,0.59337250018556,-0.983266914582768,-2.07538841601269,0.895821167621762,1.32927481708075,100,0.999948925411356
22,10,2,4.24994921350263e-05,-10.0659673559764,1.22920845967899,1,-0.619752439156104,0.150668834949433,0.805173397066548,-1.04271057883179,0.107422889908776,0.704201634488373,100,0.999948925411356
22,1,3,5.33188178561431e-07,-14.4432607387128,0.820244217050152,1,-0.982875534093283,-1.0724052071171,-1.08636371106496,0.766578105820711,0.777377736521885,0.898848295085165,100,0.998869958063994
22,2,3,9.58870484540704e-07,-13.8563791428852,2.39164514527772,1,0.484837108756745,-0.374379313434716,0.432097837321546,-0.707136964666303,0.189210854237899,1.03512556716347,100,0.998869958063994
22,3,3,4.63807967467614e-06,-12.2800794596927,3.04134887026714,1,0.629618291045394,0.0923912802338986,0.613931299109163,0.300663420947618,0.318919769488275,0.762609792899528,100,0.998869958063994
22,4,3,2.69007866611294e-08,-17.4299796259432,1.13221095984404,1,-0.379756603124804,-1.08095356577472,-1.91385271958176,-0.477279628815576,0.485159318428487,1.03266620689803,100,0.998869958063994
22,5,3,2.96053354867651e-05,-10.4264252790318,3.78275163961239,1,0.538652583180308,1.10593117071227,0.559347733359528,1.12736544673141,0.560067044338211,0.58873581830397,100,0.998869958063994
22,6,3,0.0010911469231108,-6.81939523198747,1.69703761739787,1,-0.671085720361461,-0.0785945167077965,1.76469289557991,1.24585625283766,0.328571930062026,1.06620512020193,100,0.998869958063994
22,7,3,3.28527331682433e-07,-14.9275151200994,1.67359412008095,1,0.523391200662592,-0.77233548882253,-1.48432513721724,-0.622459911804572,0.636875807773322,0.737733425521143,100,0.998869958063994
22,8,3,1.54729895365279e-06,-13.3778690767769,0.421645923876111,1,-0.725922146561694,-1.01407996673933,-1.25716286649346,-0.176963844446263,0.127019387669861,1.07689277874957,100,0.998869958063994
22,9,3,1.25471909359947e-06,-13.5874681593205,3.18846430830658,1,1.53519421894178,-0.436947519888684,0.431993410187228,-0.606258200655175,0.312951539643109,0.904849939560372,100,0.998869958063994
22,10,3,2.09290541051127e-09,-19.9835819068468,3.52928601617548,1,0.157990800671284,0.506443149706085,-0.278296599020796,-1.53082786820045,0.694943971931934,0.97387851418867,100,0.998869958063994
22,1,4,1.30153659864264e-07,-15.8535055395043,1.12515942848703,1,-0.851211996321712,-0.395165991015605,-0.718893918030843,-1.292609783696,0.405027706641704,1.33595021746633,100,0.998955999306846
22,2,4,2.00605078801353e-05,-10.8157129116569,4.9237621422378,1,0.743167264440245,1.71143874065712,1.24200291106501,1.28370121234059,0.442605047021061,0.812429306760011,100,0.998955999306846
22,3,4,3.76051883422937e-06,-12.4899090762135,3.19877690579676,1,0.772817398984683,0.0508390300674541,0.329640963199217,0.652928139038705,0.305874180514365,0.768152265843526,100,0.998955999306846
22,4,4,0.000842510677127591,-7.07807967662811,1.7372296426813,1,-1.20978844967066,0.51576749405558,0.898675230651489,1.89423024771818,0.680814976338297,0.829120309600186,100,0.998955999306846
22,5,4,1.77918000379632e-06,-13.2383134257853,2.42790746579722,1,0.260060673354585,-0.34290462032166,0.159296343752311,0.392720927007976,0.1895224256441,1.07158654685135,100,0.998955999306846
22,6,4,7.96537327678868e-10,-20.9497025770037,2.90131316998252,1,0.344203967936399,-0.116893985233882,-1.57220490658575,-1.69529457478275,0.131229745224118,0.984654736043354,100,0.998955999306846
22,7,4,5.92638862059515e-09,-18.9428062649981,0.270822333532923,1,-1.28315293562758,-1.79339373601749,-1.5667904133759,-0.743292398117384,0.222049945732579,1.4564601810051,100,0.998955999306846
22,8,4,2.82353313625637e-07,-15.0790621189752,2.56098472108807,1,-0.475125576836867,0.174841535385638,-0.66486895019352,0.956126374626156,0.940063312649727,1.04199142743602,100,0.998955999306846
22,9,4,0.000170752937497839,-8.67424831011862,2.44916318973637,1,0.00786449077110782,0.157757962878201,0.53926194270331,1.67975410241138,0.582745569990948,1.16395964946959,100,0.998955999306846
22,10,4,4.71764191114706e-06,-12.2631569322605,2.04469590345767,1,-0.242228342905455,0.379991361341797,0.408119568080186,-0.86000733789155,0.0697151960339397,0.901446264492272,100,0.998955999306846
22,1,5,3.11992969575939e-07,-14.980083540143,2.55519617628179,1,-0.837870034942716,0.908043705367428,-0.0157910942366992,-0.435520387656752,0.741608271608129,0.951476623237185,100,0.999798377670296
22,2,5,2.86212485103266e-09,-19.6714998904043,2.73494208091534,1,0.0567723361487494,-0.160328509371347,-1.05524746091488,-1.03433946675866,0.892605575267226,1.13078763997177,100,0.999798377670296
22,3,5,5.03883585164385e-08,-16.803304027708,1.40480121870983,1,-0.357076198647884,-1.1862594836828,-0.469580928069269,-0.561682562784193,0.804775872267783,0.853965110349931,100,0.999798377670296
22,4,5,1.40784314362726e-07,-15.7758351604439,1.48294014134067,1,-1.52258110085547,0.229491055881684,-0.159250867349354,-0.748606089820137,0.753925456432626,1.12273584536542,100,0.999798377670296
22,5,5,1.76648530870329e-08,-17.8514872301246,4.12786149665103,1,-0.325889247693645,1.47436344260211,0.471389634499181,-0.631142609465254,0.958092575659975,0.864894344720504,100,0.999798377670296
22,6,5,8.49201270154039e-08,-16.2813530617477,0.762354194957123,1,-1.61009362449736,0.028225474370203,-1.6965334209791,-0.977845536895339,0.0132143441587687,1.33338883718308,100,0.999798377670296
22,7,5,0.000193682121067078,-8.5490906513366,2.02582086049752,1,0.179157156590157,-0.151062959111102,0.539869105370113,1.05744671917432,0.242048535728827,1.08281329889391,100,0.999798377670296
22,8,5,1.67561365069255e-10,-22.5094698304757,0.952505622402672,1,-1.98273120805908,-0.905246326327367,-0.989006311042057,-2.25745674090421,0.388571862597018,0.644431895234637,100,0.999798377670296
22,9,5,5.61520019709395e-06,-12.0898316737719,1.40753194160642,1,0.0564938566801991,-0.969113982457505,-0.401284625868196,0.606840184912762,0.822596934624016,0.896785891829889,100,0.999798377670296
22,10,5,1.71622813129259e-06,-13.2751799794328,3.74722907512537,1,1.22410292268486,0.0937009906271394,1.04707794668402,-0.122995758147233,0.407564540393651,1.32233343355129,100,0.999798377670296
22,1,6,8.11736352044828e-09,-18.6280565077408,3.01884145302557,1,-0.400281644193017,0.740548708669222,-0.383957909163083,-1.38609433487178,0.854915861273184,0.85621755240563,100,0.998796807062729
22,2,6,7.64233230511148e-07,-14.0831889014738,1.17586043442461,1,-1.68375396362948,0.284685099416739,-0.179448829477689,-0.444841740377959,0.285368090262637,0.985534900117202,100,0.998796807062729
22,3,6,2.71550766267917e-07,-15.1179128132846,0.483406804871937,1,-0.874347310649585,-1.48299457016544,-1.16662042222267,0.230772294676605,0.843478721333668,0.849747236013993,100,0.998796807062729
22,4,6,3.9704495506405e-08,-17.0405975013719,3.30973387486212,1,-0.522734632242385,0.273530301615807,0.769540963053615,0.352751077352784,0.990635550580919,1.15049945176189,100,0.998796807062729
22,5,6,9.07800084754854e-09,-18.5162079221942,0.359162138507907,1,-1.56808463578707,-1.31901417154195,-0.992912061668921,-1.36035814127653,0.863120056455955,0.904879558201703,100,0.998796807062729
22,6,6,1.26333426512436e-05,-11.2779670796238,3.36213268097732,1,0.35718816728316,0.571180865201908,0.888585636362253,0.830502746255057,0.08354447549209,1.15442604411079,100,0.998796807062729
22,7,6,4.30634476576593e-07,-14.6568022715017,2.18645707815482,1,0.291856000081083,-0.68613825290933,-0.548167931415256,0.385457036846794,0.546537736896425,0.967477566913866,100,0.998796807062729
22,8,6,0.0011889497092077,-6.73348104152646,0.393300552268311,1,-0.757476045922201,-0.921392337816467,0.845491552795382,0.924630791754979,0.271365036722273,1.20723707917465,100,0.998796807062729
22,9,6,1.11015941860716e-08,-18.3149732012187,4.32701015046966,1,1.15494792158372,1.17221894294775,-0.84233989273954,-1.71211407166091,0.429567322134972,0.52339568795755,100,0.998796807062729
22,10,6,7.54654842513512e-08,-16.3983865301007,0.0186924878966441,1,-1.40049402009787,-1.40805198801372,-1.36516617957177,-0.753680445780538,0.572732625296339,1.5160638428223,100,0.998796807062729
22,1,7,2.61561830663261e-06,-12.853959866584,2.90297683844957,1,0.633994136450181,-0.293679870164628,0.424896527577027,0.623880870569879,0.142961776582524,1.40983760810591,100,0.999949825577411
22,2,7,1.42404599632184e-06,-13.461958269027,4.01367526243558,1,0.484427128010388,0.86083602813469,1.51057235795193,-0.139665546392444,0.799113854765892,0.814133359893742,100,0.999949825577411
22,3,7,2.26269479879019e-08,-17.6040740764726,0.864353356700239,1,0.0662732493970651,-1.40691163054242,-2.2271989014336,-1.49577713672279,0.255255753872916,0.740060466778698,100,0.999949825577411
22,4,7,2.00743546815763e-08,-17.7237725473249,6.4123458401581,1,2.24134583120694,1.33117720641624,0.417136985548381,0.17743411648408,0.958338396158069,1.02245704351599,100,0.999949825577411
22,5,7,2.00181560464748e-07,-15.4239909041966,2.53346226134862,1,-0.0466667541258212,-0.326027752724707,0.416508690435479,-0.121405575755011,0.59279771707952,1.15663384586718,100,0.999949825577411
22,6,7,4.3494399627361e-05,-10.0428281966751,1.43067347589737,1,-0.385148317006196,-0.491519119702361,1.10865560487774,0.0621688917654182,0.458569977199659,0.71964673438746,100,0.999949825577411
22,7,7,2.17129427610676e-07,-15.3427220449224,1.71269460572731,1,0.278058194811012,-0.834492855060117,-0.760752326184332,-0.716546292299306,0.893543785437942,0.617953025617347,100,0.999949825577411
22,8,7,1.63665832433853e-06,-13.3228038263031,2.97124034348104,1,-0.0816488724174945,0.968864839253367,0.241827081656369,-0.414662882757088,0.295009642839432,1.000147798122,100,0.999949825577411
22,9,7,3.9878514609789e-08,-17.0373779633598,2.08886175861541,1,-0.928191970976964,-0.254599459220096,-0.276417131024725,0.19796819508349,0.969406384741887,1.24104387991235,100,0.999949825577411
22,10,7,5.03809529461031e-07,-14.5010173823586,1.40634378893496,1,-0.917570713912403,0.174259713860784,-0.617540939870117,-0.907453679178364,0.063482851954177,1.02718985408127,100,0.999949825577411
22,1,8,2.96006334632381e-07,-15.0327891410293,2.82547939223116,1,0.0918542932737191,0.374972874023388,-0.610864184880233,0.0871969915104523,0.55411815433763,0.999367318922316,100,0.999904163555587
22,2,8,7.06910482974244e-06,-11.8596808603474,2.416518270841,1,-0.0320260947355276,0.524361007335828,-0.562426664243159,0.539182706464696,0.0643610761035234,1.01352122869482,100,0.999904163555587
22,3,8,7.87704987135562e-07,-14.0540463579575,1.0253290575098,1,-1.46204396101009,-0.0653909047887249,-0.756316521082661,0.0569293428769229,0.617582955863327,0.929141719545772,100,0.999904163555587
22,4,8,1.56218568912282e-07,-15.6719138864895,4.6506497420343,1,1.06862776248101,0.842072264163009,0.5379015309247,0.230368083423294,0.449737259419635,1.21445577422393,100,0.999904163555587
22,5,8,8.95958353628455e-09,-18.5304462503282,0.612733420351259,1,-0.914004286892423,-2.07426351852992,-0.513193852969435,-0.913386550517846,0.507079244125634,0.996052696450555,100,0.999904163555587
22,6,8,8.79384371397449e-06,-11.6413628182194,2.80063850529249,1,-0.111795538345449,-0.216604423294862,-0.126761735211029,2.58961011092956,0.960049641085789,0.908777897497503,100,0.999904163555587
22,7,8,7.32550659296616e-05,-9.52146731197218,2.88266252444142,1,0.224464573162552,0.586974884662814,0.230823885066232,1.38197873343172,0.204963735071942,1.07599310227658,100,0.999904163555587
22,8,8,4.96237644064087e-06,-12.2135299698353,1.73103021411689,1,-0.361389924338462,0.00701737703438571,-0.242299451050651,0.0768460416591265,0.356021241983399,0.804829146042144,100,0.999904163555587
22,9,8,4.90937585956851e-07,-14.5268529923723,4.29132287859471,1,1.95646943702309,-0.237010096908268,0.21433801863395,0.556679722774586,0.587432139320299,1.10509769217049,100,0.999904163555587
22,10,8,1.6226439255638e-08,-17.9365280312048,3.41873703604478,1,0.750629750070876,-0.252830611397608,-0.49456603595831,-0.033883289236826,0.938105540815741,1.12673530382604,100,0.999904163555587
22,1,9,4.06004846281053e-05,-10.1114720859351,1.67804986865804,1,-0.0716133588262056,-0.00764425666886737,-0.397560778617858,0.595587983853957,0.457297528162599,0.721326509854161,100,0.999741564560325
22,2,9,7.97680787471802e-08,-16.3438839593779,3.37314107909243,1,1.52704904874995,-0.715710652686789,-1.01780921377452,0.400945275696689,0.394100719131529,1.27852654781503,100,0.999741564560325
22,3,9,1.62779005232389e-07,-15.6306138833432,1.34937037447604,1,0.52776810234239,-1.53467617542794,-1.33670383815034,-0.385766597372227,0.530872406903654,0.726806734841513,100,0.999741564560325
22,4,9,2.68644270437644e-05,-10.5244490924086,6.23953753819084,1,2.85484862928301,1.66898167303388,0.288301885693506,1.27530253991097,0.318399860523641,0.688770551893061,100,0.999741564560325
22,5,9,1.15443017462164e-05,-11.3690601292023,3.62125902820135,1,0.625036763431821,0.616029665504557,0.708101653326281,0.967918613447271,0.731828395044431,1.08362712085812,100,0.999741564560325
22,6,9,0.000101080910633849,-9.19933079760415,0.288367212542445,1,-1.04471913550221,-1.52353368802069,0.0309362614980718,1.86812149894574,0.438426094362512,1.16156367268184,100,0.999741564560325
22,7,9,5.31325647799383e-08,-16.7502173551416,3.95700795527076,1,0.387173543870551,1.17493708662459,0.0699942509218291,-0.920542768623198,0.197159834206104,0.924590504235622,100,0.999741564560325
22,8,9,1.91544075026725e-07,-15.4678894291703,2.35636267434389,1,-0.259082714127414,0.145354117842082,-0.734997596994692,-0.0258955874668852,0.713972817407921,0.791985374049159,100,0.999741564560325
22,9,9,1.43258448900177e-06,-13.455771941151,2.7310334548573,1,0.621310860616319,-0.288418230406301,-0.0974388633817766,0.449893233744272,0.535528877517208,0.606138378343298,100,0.999741564560325
22,10,9,7.64255074101426e-05,-9.47893558204809,2.61094232203774,1,-0.102819184913915,0.413842503697856,1.5051785540013,0.45176886067192,0.417972030350938,1.01227881272485,100,0.999741564560325
22,1,10,3.10938652717052e-05,-10.378455167333,5.5005309639469,1,1.33703402425279,1.29686910374651,1.63494112405601,1.97925157764534,0.894714550115168,1.06756354326911,100,0.999955151957115
22,2,10,1.03409314843723e-05,-11.4793557583636,1.75804284149983,1,0.391145768459518,-0.833094006991743,1.02588046502352,-0.636620047345201,0.163013035431504,0.850592641439605,100,0.999955151957115
22,3,10,4.1745355529148e-16,-35.4123135315523,3.07522858312586,1,-3.0100594409139,-2.54136138655192,0.226444986110864,0.713241549338937,0.52393576130271,1.0697019973266,100,0.999955151957115
22,4,10,1.11587182186044e-06,-13.7058297065167,3.23100879237971,1,-0.155863281815619,0.808626698182949,-0.503102820045885,1.19832617158486,0.555667360546067,0.853974529372606,100,0.999955151957115
22,5,10,2.71621140806328e-08,-17.4213978502162,1.30743825184229,1,-0.0244420852536906,-1.11527521095052,-1.4199103398312,-1.20294650491731,0.303432300454006,1.14971914928348,100,0.999955151957115
22,6,10,2.05070151175036e-07,-15.3998688664429,5.57869840848136,1,0.756926187535329,1.98154899915653,1.48826007258,-0.153539841797523,0.760245805140585,1.01128394061831,100,0.999955151957115
22,7,10,7.91197202597866e-10,-20.9574290222225,4.9262453091869,1,0.863051178412679,0.568804601789904,-0.582135399349476,0.366274487185739,0.922588349552825,1.29400001048231,100,0.999955151957115
22,8,10,4.66896558001789e-08,-16.8796983509666,0.994207307438048,1,-0.438797902804863,-1.11474442870557,-0.491999951463782,-2.13666666090605,0.377793248044327,1.01058355476481,100,0.999955151957115
22,9,10,1.87869253815453e-06,-13.1848896324457,3.08450817689825,1,0.344247034265696,0.433593387383171,0.100755933055,0.356782771704517,0.241578233195469,1.14458413187298,100,0.999955151957115
22,10,10,1.38968650392379e-07,-15.7889726169498,4.51594093520391,1,0.684556027853141,1.4574275996383,0.420911304862185,-0.57159904941075,0.265487314667553,1.39694331950703,100,0.999955151957115
23,1,1,5.07273273457459e-05,-9.85864500789576,3.09530408670592,1,-0.435309844067709,1.72147370967249,0.963678495074332,-0.0781781513904758,0.0283078036736697,0.834096758221041,100,0.970056672651101
23,2,1,0.000295188561892048,-8.0974954291889,0.0351331376548393,1,-1.59511505608807,-0.810802040908509,0.611079074323635,0.868897200739266,0.398478570161387,0.921048054250042,100,0.970056672651101
23,3,1,0.000179562459321337,-8.59458666399009,1.84145400675154,1,0.453277033574606,-0.264120424110329,-0.194887903725547,1.0101599990649,0.124910882208496,0.902070907904538,100,0.970056672651101
23,4,1,1.05699108113512e-07,-16.0322685982323,4.72877132495647,1,0.911393079287377,1.08827010455036,0.34060591822938,0.307794669332317,0.387060385663062,1.24236809546851,100,0.970056672651101
23,5,1,8.48251278576405e-06,-11.6471030492004,0.13927120538215,1,-2.4339453623467,-0.361548998122068,0.404966083950772,0.154985538977235,0.688792190048844,1.06730299385813,100,0.970056672651101
23,6,1,1.52380692882928e-05,-11.0613129190733,5.17143206931489,1,0.670039133951345,1.96307186871128,2.04130491435312,0.477817330180121,0.106545610586181,1.23455334644305,100,0.970056672651101
23,7,1,5.913386242361e-06,-12.0078911386014,1.19878759634979,1,-0.457396849214505,-0.248597435191143,-0.812258725637556,0.108166459512357,0.191443427931517,0.865184855291709,100,0.970056672651101
23,8,1,5.49030052699763e-06,-12.0821267793621,0.132115579990822,1,-0.0205463497619579,-1.73540372039581,-0.642591112077498,-0.944100534272291,0.102750083897263,0.843250571375053,100,0.970056672651101
23,9,1,0.0293825193550782,-3.49695457745149,0.586386805476866,1,-0.360051604326809,-0.645118709338071,0.782683063863423,1.66857553694049,0.0169791013468057,0.92977943303676,100,0.970056672651101
23,10,1,9.96773102086426e-08,-16.0909269827567,0.729573972760114,1,-0.131633260930693,-1.03830910814375,-2.52188238823956,-0.850160286294453,0.335967632941902,0.82746112385882,100,0.970056672651101
23,1,2,3.41405068018412e-09,-19.4256730389803,3.81014268416926,1,0.467381341532795,0.242241179244709,-0.975898083095705,0.270980816510961,0.885484849102795,1.08973566948553,100,0.932679801999649
23,2,2,1.274094566178e-08,-18.1087516328947,2.73539788238182,1,0.546963129364465,-0.24849356343742,-0.552741178704171,-1.47729755312589,0.767344844760373,0.661196032945353,100,0.932679801999649
23,3,2,8.06779914031103e-08,-16.2631066911235,0.899442039588959,1,-1.29357376895669,-0.346308114384556,-0.636606140505406,-1.34696184276053,0.768029026919976,0.797092996358557,100,0.932679801999649
23,4,2,1.95109852587111e-09,-19.9851799474971,1.02676361945794,1,-2.28235825293868,-1.26713318401842,-0.102278225809526,0.119099685803073,0.105540493968874,1.13987360205589,100,0.932679801999649
23,5,2,0.000213723298045169,-8.38113505048364,3.58940648928103,1,0.921633521718575,0.647986279786827,1.34469373319902,1.05381609775564,0.0421457451302558,0.882630800452664,100,0.932679801999649
23,6,2,3.05869582336172e-08,-17.2329987914603,4.48686162995817,1,0.480597539599586,1.14037655622157,-0.00148835642333462,0.231223014449995,0.569561691489071,1.19858484920728,100,0.932679801999649
23,7,2,2.39024333246547e-06,-12.8744220555632,1.90999139549561,1,0.0762124307664591,-0.407260446296176,0.0376087092382961,-0.0825931716493806,0.164817452663556,0.957291975133418,100,0.932679801999649
23,8,2,0.0666469955807103,-2.63865198203897,1.8964163171458,1,0.181588349479829,-0.767088194904272,2.34743572292441,2.5967494617955,0.850683721946552,0.993716857621214,100,0.932679801999649
23,9,2,0.000456941618860482,-7.62126159500157,2.06139080526373,1,-0.898607020232754,0.581889779992967,0.666177134116324,1.93842156259989,0.567132805241272,0.812199988621469,100,0.932679801999649
23,10,2,1.78883577612836e-08,-17.7694224112088,0.5092178628687,1,-1.63655585537019,-1.39779449418821,0.0784434201514627,-1.24392741385406,0.556753802811727,0.923521887629362,100,0.932679801999649
23,1,3,8.16807427462247e-06,-11.7151742236442,3.71684481838834,1,1.11914023425587,0.771366678059181,0.744406013097022,-0.250380722677344,0.112565524643287,0.772377929369708,100,0.999896845188843
23,2,3,9.53239609326164e-08,-16.1658814713913,1.1832577357558,1,-1.06869311064184,-0.856592775123603,-1.42627813871845,0.796947383176487,0.965530699584633,1.22030065666313,100,0.999896845188843
23,3,3,1.0490956099804e-07,-16.0700640216376,3.60552989177186,1,0.686696890480489,-0.43337118899935,0.996096066015056,0.338577402761819,0.976793186739087,1.15963659682077,100,0.999896845188843
23,4,3,6.58604102917336e-06,-11.9304549841415,0.983917618700632,1,-2.10804475028668,0.283483065261153,1.10414810385621,-0.501794087558949,0.783626567339525,0.92323887613631,100,0.999896845188843
23,5,3,1.07817807228739e-05,-11.4375496583428,4.20328797149764,1,2.05469759450408,-0.13077430648078,1.14008748851237,0.459223150584755,0.0187181557994336,1.27080249527131,100,0.999896845188843
23,6,3,7.25785908538487e-05,-9.53073741131095,3.06115759080893,1,-0.334334004635764,0.685628306348199,0.893015299383658,1.89977300807536,0.409844316542149,1.31206125701952,100,0.999896845188843
